variavel;dirty;clean;similaridade
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental moderado - outros comprometimentos do comportamento;DESCONSIDERADO;0,560195355398637
NO_CID_CAUSAS_ASSOCIADAS;Transtorno somatoforme nao especificado;NAO INFORMADO;0,539414089104307
NO_CID_CAUSAS_ASSOCIADAS;Transtornos especificos do desenvolvimento das habilidades escolares;DESCONHECIDO;0,525358550428912
NO_CID_CAUSAS_ASSOCIADAS;Transtorno afetivo bipolar, episodio atual depressivo grave sem sintomas psicoticos;SEM DEFINICAO;0,519451664262583
NO_CID_CAUSAS_ASSOCIADAS;Transtorno psicotico agudo polimorfo, sem sintomas esquizofrenicos;SEM DEFINICAO;0,519451664262583
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo grave sem sintomas psicoticos;SEM DEFINICAO;0,519451664262583
NO_CID_CAUSAS_ASSOCIADAS;Transtorno depressivo recorrente sem especificacao;SEM DEFINICAO;0,516646172082605
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental leve - sem mencao de comprometimento do comportamento;SEM DEFINICAO;0,514603712901809
NO_CID_CAUSAS_ASSOCIADAS;Transtorno de panico [ansiedade paroxistica episodica];SEM DEFINICAO;0,504131002166989
NO_CID_CAUSAS_ASSOCIADAS;Transtorno obsessivo-compulsivo, forma mista, com ideias obsessivas e comportamentos compulsivos;SEM INFORMACAO;0,50281261699606
NO_CID_CAUSAS_ASSOCIADAS;Transtornos delirantes persistentes;FALTANTE;0,5
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos delirantes persistentes;FALTANTE;0,5
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos psicoticos agudos, essencialmente delirantes;FALTANTE;0,5
NO_CID_CAUSAS_ASSOCIADAS;Delirium nao induzido pelo alcool ou por outras substancias psicoativas;NAO INFORMADO;0,496571571850753
NO_CID_CAUSAS_ASSOCIADAS;Traumatismo intracraniano com coma prolongado;NAO INFORMADO;0,495273949551171
NO_CID_CAUSAS_ASSOCIADAS;Demencia vascular de inicio agudo;SEM DEFINICAO;0,488766101922228
NO_CID_CAUSAS_ASSOCIADAS;Doenca de alzheimer de inicio tardio;SEM DEFINICAO;0,48843366809377
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo moderado;DESCONSIDERADO;0,487764606270392
NO_CID_CAUSAS_ASSOCIADAS;Transtorno afetivo bipolar, episodio atual depressivo leve ou moderado;DESCONSIDERADO;0,487764606270392
NO_CID_CAUSAS_ASSOCIADAS;Disturbio desafiador e de oposicao;SEM DEFINICAO;0,473180610295103
NO_CID_CAUSAS_ASSOCIADAS;Transtorno psicotico agudo de tipo esquizofrenico (schizophrenia-like);SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Alucinose organica;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Rastreamento de anomalias cromossomicas;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Esquizofrenia catatonica;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Esquizofrenia hebefrenica;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Personalidade histrionica;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Transtorno delirante;FALTANTE;0,471404520791032
NO_CID_CAUSAS_ASSOCIADAS;Sintomas fisicos aumentados por fatores psicologicos;REJEITADO;0,470432425577825
NO_CID_CAUSAS_ASSOCIADAS;Anormalidade dos leucocitos nao classificada em outra parte;NAO INFORMADO;0,468816259327934
NO_CID_CAUSAS_ASSOCIADAS;Menisco discoide (congenito);DESCONSIDERADO;0,464943964893801
NO_CID_CAUSAS_ASSOCIADAS;Outras malformacoes congenitas dos ossos do cranio e da face;SEM INFORMACAO;0,464392667581764
NO_CID_CAUSAS_ASSOCIADAS;Transtorno somatoforme indiferenciado;NAO INFORMADO;0,460095106449523
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais associados ao puerperio, nao classificados em outra parte;NAO INFORMADO;0,449464966615458
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais graves associados ao puerperio nao classificados em outra part;NAO INFORMADO;0,449464966615458
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais leves associados ao puerperio nao classificados em outra parte;NAO INFORMADO;0,449464966615458
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos mentais e comportamentais associados ao puerperio nao classificados em outra part;NAO INFORMADO;0,449464966615458
NO_CID_CAUSAS_ASSOCIADAS;Ansiedade generalizada;DESCONSIDERADO;0,447484556772418
NO_CID_CAUSAS_ASSOCIADAS;Transtorno de labilidade emocional [astenico] organico;SEM DEFINICAO;0,447371884493081
NO_CID_CAUSAS_ASSOCIADAS;Autismo infantil;NAO INFORMADO;0,444419151623944
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna da mandibula;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Anorexia nervosa;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Agorafobia;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia benigna do corpo ciliar;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Transtorno depressivo recorrente, episodio atual moderado;DESCONSIDERADO;0,437694981671005
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental moderado - comprometimento significativo do comportamento, requerendo vigilancia ou t;DESCONSIDERADO;0,437694981671005
NO_CID_CAUSAS_ASSOCIADAS;Transtorno depressivo recorrente, episodio atual grave sem sintomas psicoticos;SEM DEFINICAO;0,437135931059793
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental grave - mencao de ausencia de ou de comprometimento minimo do comportamento;SEM DEFINICAO;0,436672893704965
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental leve - mencao de ausencia de ou de comprometimento minimo do comportamento;SEM DEFINICAO;0,436672893704965
NO_CID_CAUSAS_ASSOCIADAS;Modificacoes duradouras da personalidade nao atribuiveis a lesao ou doenca cerebral;NAO INFORMADO;0,434195205378335
NO_CID_CAUSAS_ASSOCIADAS;Producao deliberada ou simulacao de sintomas ou de incapacidades, fisicas ou psicologicas [transtorn;SEM DEFINICAO;0,428656382144193
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental nao especificado - mencao de ausencia de ou de comprometimento minimo do comportament;SEM DEFINICAO;0,428331976601396
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental nao especificado - sem mencao de comprometimento do comportamento;SEM DEFINICAO;0,424806150680132
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos do desenvolvimento das habilidades escolares;DESCONHECIDO;0,424267404325745
NO_CID_CAUSAS_ASSOCIADAS;Transtorno nao especificado do desenvolvimento das habilidades escolares;DESCONHECIDO;0,422698015904069
NO_CID_CAUSAS_ASSOCIADAS;Crise de grande mal, nao especificada (com ou sem pequeno mal);SEM DEFINICAO;0,419291114229033
NO_CID_CAUSAS_ASSOCIADAS;Perda de audicao por transtorno de conducao e/ou neuro-sensorial;SEM DEFINICAO;0,416393458718578
NO_CID_CAUSAS_ASSOCIADAS;Transtorno misto de habilidades escolares;DESCONHECIDO;0,412624248275446
NO_CID_CAUSAS_ASSOCIADAS;Demencia em outras doencas classificadas em outra parte;SEM DEFINICAO;0,412220827352091
NO_CID_CAUSAS_ASSOCIADAS;Outras formas de coreia;NAO INFORMADO;0,40942540718208
NO_CID_CAUSAS_ASSOCIADAS;Travestismo bivalente;FALTANTE;0,408248290463863
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos do encefalo;FALTANTE;0,408248290463863
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos do humor [afetivos] persistentes;FALTANTE;0,408248290463863
NO_CID_CAUSAS_ASSOCIADAS;Pequeno mal nao especificado, sem crises de grande mal;SEM DEFINICAO;0,407889124113222
NO_CID_CAUSAS_ASSOCIADAS;Disturbios do inicio e da manutencao do sono [insonias];NAO INFORMADO;0,405724944061022
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos emocionais da infancia;NAO INFORMADO;0,404932799627394
NO_CID_CAUSAS_ASSOCIADAS;Transtornos somatoformes;NAO INFORMADO;0,404932799627394
NO_CID_CAUSAS_ASSOCIADAS;Mania sem sintomas psicoticos;SEM DEFINICAO;0,398296688463938
NO_CID_CAUSAS_ASSOCIADAS;Enxaqueca sem aura [enxaqueca comum];SEM DEFINICAO;0,398296688463938
NO_CID_CAUSAS_ASSOCIADAS;Transtorno afetivo bipolar, episodio atual maniaco sem sintomas psicoticos;SEM DEFINICAO;0,398296688463938
NO_CID_CAUSAS_ASSOCIADAS;Outras anormalidades e as nao especificadas da respiracao;NAO INFORMADO;0,390421552610709
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental nao especificado - outros comprometimentos do comportamento;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno neurotico nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno esquizoafetivo nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno afetivo bipolar nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno obsessivo-compulsivo nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno do humor [afetivo] nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno da personalidade e do comportamento do adulto, nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno nao especificado do sistema nervoso autonomo;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno nao especificado da personalidade;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Transtorno mioneural nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Sindrome do tunel do carpo;INDEFINIDO;0,390229817742851
NO_CID_CAUSAS_ASSOCIADAS;Sindrome lacunar sensorial pura;INDEFINIDO;0,390229817742851
NO_CID_CAUSAS_ASSOCIADAS;Sindromes vasculares do tronco cerebral;INDEFINIDO;0,390229817742851
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental moderado - mencao de ausencia de ou de comprometimento minimo do comportamento;SEM DEFINICAO;0,386829807168763
NO_CID_CAUSAS_ASSOCIADAS;Depressao pos-esquizofrenica;SEM DEFINICAO;0,385036412934029
NO_CID_CAUSAS_ASSOCIADAS;Insonia nao-organica;SEM DEFINICAO;0,385036412934029
NO_CID_CAUSAS_ASSOCIADAS;Diabetes Mellitus nao especificado - sem complicacoes;SEM DEFINICAO;0,384147782974317
NO_CID_CAUSAS_ASSOCIADAS;Transtorno delirante persistente nao especificado;FALTANTE;0,379394177070965
NO_CID_CAUSAS_ASSOCIADAS;Outras doencas degenerativas do sistema nervoso nao classificadas em outra parte;SEM DEFINICAO;0,378526262957414
NO_CID_CAUSAS_ASSOCIADAS;Transtorno delirante organico [tipo esquizofrenico];SEM DEFINICAO;0,378098251625242
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais devidos ao uso de alcool - sindrome de abstinencia com deliriu;SEM DEFINICAO;0,375510370502024
NO_CID_CAUSAS_ASSOCIADAS;Transtorno organico nao especificado da personalidade e do comportamento devido a doenca cerebral, l;SEM DEFINICAO;0,374520242029917
NO_CID_CAUSAS_ASSOCIADAS;Disfuncao sexual, nao causada por transtorno ou doenca organica;NAO INFORMADO;0,366191025948531
NO_CID_CAUSAS_ASSOCIADAS;Transtorno dissociativo [de conversao] nao especificado;NAO INFORMADO;0,362210826323
NO_CID_CAUSAS_ASSOCIADAS;Transtorno mental nao especificado em outra parte;NAO INFORMADO;0,362210826323
NO_CID_CAUSAS_ASSOCIADAS;Abscesso extradural e subdural nao especificados;NAO INFORMADO;0,362210826323
NO_CID_CAUSAS_ASSOCIADAS;Estado de mal epileptico parcial complexo;REJEITADO;0,360410730262079
NO_CID_CAUSAS_ASSOCIADAS;Estado de pequeno mal epileptico;REJEITADO;0,360410730262079
NO_CID_CAUSAS_ASSOCIADAS;Estado de mal epileptico;REJEITADO;0,360410730262079
NO_CID_CAUSAS_ASSOCIADAS;Estado de stress pos-traumatico;REJEITADO;0,360410730262079
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais devidos ao uso de alcool - sindrome amnesica;SEM DEFINICAO;0,360189821903093
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos comportamentais e emocionais com inicio habitualmente durante a infancia ou a ado;FALTANTE;0,358038016267883
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais devidos ao uso de alcool - intoxicacao aguda;SEM DEFINICAO;0,355377338973288
NO_CID_CAUSAS_ASSOCIADAS;Transtornos especificos misto do desenvolvimento;DESCONHECIDO;0,355374572517373
NO_CID_CAUSAS_ASSOCIADAS;Transtorno mental nao especificado devido a uma lesao e disfuncao cerebral e a uma doenca fisica;NAO INFORMADO;0,354763200769823
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia benigna do olho, nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtorno nao especificado da identidade sexual;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtorno do humor [afetivo] persistente nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtorno fobico-ansioso nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Outros traumatismos do torax e os nao especificados;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtorno mental organico ou sintomatico nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtorno ansioso nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtorno psicotico agudo e transitorio nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Esplenomegalia nao classificada em outra parte;NAO INFORMADO;0,351847301392885
NO_CID_CAUSAS_ASSOCIADAS;Surdo-mudez nao classificada em outra parte;NAO INFORMADO;0,351847301392885
NO_CID_CAUSAS_ASSOCIADAS;Transtorno delirante induzido;FALTANTE;0,350497059445807
NO_CID_CAUSAS_ASSOCIADAS;Transtorno de somatizacao;SEM DEFINICAO;0,346840763234805
NO_CID_CAUSAS_ASSOCIADAS;Transtornos de adaptacao;SEM DEFINICAO;0,346840763234805
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos organicos da personalidade e do comportamento devidos a doenca cerebral, lesao e ;SEM DEFINICAO;0,346081164871581
NO_CID_CAUSAS_ASSOCIADAS;Transtornos nao-organicos do sono devidos a fatores emocionais;SEM DEFINICAO;0,346081164871581
NO_CID_CAUSAS_ASSOCIADAS;Reacao nao especificada a um stress grave;NAO INFORMADO;0,344537676651803
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos especificos da personalidade;DESCONHECIDO;0,341655684909167
NO_CID_CAUSAS_ASSOCIADAS;Transtornos especificos da personalidade;DESCONHECIDO;0,341655684909167
NO_CID_CAUSAS_ASSOCIADAS;Transtorno depressivo recorrente, atualmente em remissao;FALTANTE;0,341592215766932
NO_CID_CAUSAS_ASSOCIADAS;Reabilitacao cardiaca;SEM INFORMACAO;0,341196986039784
NO_CID_CAUSAS_ASSOCIADAS;Desemprego nao especificado;NAO INFORMADO;0,339399231101388
NO_CID_CAUSAS_ASSOCIADAS;Aneurisma cerebral nao-roto;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Demencia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Sintomas e sinais relativos a aparencia e ao comportamento;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Gastrite nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Hanseniase [lepra] nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Esquizofrenia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Outras reacoes ao stress grave;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Demencia vascular nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Hipertensao essencial (primaria);NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Epilepsia, nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Paraplegia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Transtorno de personalidade com instabilidade emocional;SEM INFORMACAO;0,338893613611139
NO_CID_CAUSAS_ASSOCIADAS;Transtorno especifico da soletracao;SEM INFORMACAO;0,338893613611139
NO_CID_CAUSAS_ASSOCIADAS;Paralisia cerebral quadriplagica espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtorno esquizoafetivo do tipo depressivo;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtornos do humor [afetivos] organicos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Outro delirium;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo grave com sintomas psicoticos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Doenca de Huntington;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Episodios depressivos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Outros episodios depressivos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtorno afetivo bipolar, episodio atual depressivo grave com sintomas psicoticos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtorno obsessivo-compulsivo com predominancia de comportamentos compulsivos [rituais obsessivos];SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Personalidade paranoica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtorno organico da personalidade;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Neuropatia progressiva idiopatica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Doenca de Alzheimer;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtorno psicotico agudo polimorfo, com sintomas esquizofrenicos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Enxaqueca com aura [enxaqueca classica];SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Paralisia cerebral diplegica espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Transtorno expressivo de linguagem;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Distonia orofacial idiopatica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Tique motor ou vocal cronico;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Demencia na doenca de Creutzfeldt-Jakob;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Demencia na doenca de Alzheimer;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo leve;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos mentais devidos a lesao e disfuncao cerebral e a doenca fisica;SEM DEFINICAO;0,332003726375334
NO_CID_CAUSAS_ASSOCIADAS;Transtorno de conduta nao especificado;NAO INFORMADO;0,331375316640939
NO_CID_CAUSAS_ASSOCIADAS;Transtorno do desenvolvimento psicologico nao especificado;NAO INFORMADO;0,331375316640939
NO_CID_CAUSAS_ASSOCIADAS;Transtornos globais nao especificados do desenvolvimento;NAO INFORMADO;0,331375316640939
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos comportamentais e emocionais especificados com inicio habitualmente na infancia o;SEM INFORMACAO;0,32847232092143
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais devidos ao uso de canabinoides - sindrome amnesica;SEM DEFINICAO;0,325816178710313
NO_CID_CAUSAS_ASSOCIADAS;Hipotireoidismo congenito sem bocio;SEM DEFINICAO;0,325207884325641
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna dos ossos e cartilagens articulares de membro nao especificado;NAO INFORMADO;0,323894847399071
NO_CID_CAUSAS_ASSOCIADAS;Modificacao duradoura da personalidade, nao especificada;NAO INFORMADO;0,323556123528965
NO_CID_CAUSAS_ASSOCIADAS;Modificacao duradoura da personalidade apos uma experiencia catastrofica;SEM DEFINICAO;0,322975385258436
NO_CID_CAUSAS_ASSOCIADAS;Transtornos do funcionamento social com inicio especificamente durante a infancia ou a adolescencia;FALTANTE;0,322584613392094
NO_CID_CAUSAS_ASSOCIADAS;Tiques vocais e motores multiplos combinados [doenca de gilles de la tourette];SEM DEFINICAO;0,317176888950037
NO_CID_CAUSAS_ASSOCIADAS;Transtornos fobico-ansiosos;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos ansiosos;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Esquizofrenia residual;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Esquizofrenia paranoide;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Hiperatividade;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos fobico-ansiosos;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Transtornos da identidade sexual;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos psicoticos agudos e transitorios;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros sintomas e sinais gerais;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos ansiosos mistos;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Personalidade esquizoide;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Personalidade ansiosa [esquiva];DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Transtornos psicoticos agudos e transitorios;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental grave - comprometimento significativo do comportamento, requerendo vigilancia ou trat;IGNORADO;0,312061804893329
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental profundo - comprometimento significativo do comportamento, requerendo vigilancia ou t;IGNORADO;0,312061804893329
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental leve - comprometimento significativo do comportamento, requerendo vigilancia ou trata;IGNORADO;0,312061804893329
NO_CID_CAUSAS_ASSOCIADAS;Transtorno afetivo bipolar, atualmente em remissao;FALTANTE;0,311887542541047
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de doencas inflamatorias do sistema nervoso central;NAO INFORMADO;0,310487778243971
NO_CID_CAUSAS_ASSOCIADAS;Transtorno fobico ansioso da infancia;NAO INFORMADO;0,310487778243971
NO_CID_CAUSAS_ASSOCIADAS;Fatores psicologicos ou comportamentais associados a doenca ou a transtornos classificados em outra ;SEM DEFINICAO;0,309963101266417
NO_CID_CAUSAS_ASSOCIADAS;Psicose nao-organica nao especificada;NAO INFORMADO;0,306643389724991
NO_CID_CAUSAS_ASSOCIADAS;Desnutricao proteico-calorica grave nao especificada;SEM DEFINICAO;0,305510059765532
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais devidos ao uso da cocaina - intoxicacao aguda;NAO INFORMADO;0,304258374082834
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos mentais especificados devidos a uma lesao e disfuncao cerebral e a uma doenca fis;SEM DEFINICAO;0,304176480488518
NO_CID_CAUSAS_ASSOCIADAS;Transtornos especificos do desenvolvimento da fala e da linguagem;DESCONHECIDO;0,30377839135686
NO_CID_CAUSAS_ASSOCIADAS;Demencia nao especificada na doenca de Alzheimer;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Doenca de alzheimer nao especificada;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Meningite devida a outras causas e a causas nao especificadas;NAO INFORMADO;0,303217099060848
