variavel;dirty;clean;similaridade
NO_CID_CAUSAS_ASSOCIADAS;Ferimentos multiplos do antebraco;FALTANTE;0,577350269189626
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia de comportamento incerto ou desconhecido do intestino delgado;DESCONHECIDO;0,575775724648597
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental moderado;DESCONSIDERADO;0,560195355398637
NO_CID_CAUSAS_ASSOCIADAS;Ulceracao e inflamacao vulvovaginais em doencas classificadas em outra parte;SEM INFORMACAO;0,54226576731298
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna de outras localizacoes e de localizacoes mal definidas do aparelho respiratorio e ;SEM DEFINICAO;0,524407083199615
NO_CID_CAUSAS_ASSOCIADAS;Osteoporose sem fratura patologica;SEM DEFINICAO;0,519451664262583
NO_CID_CAUSAS_ASSOCIADAS;Deficiencia de zinco da dieta;SEM DEFINICAO;0,519451664262583
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica de membro inferior, nivel nao especificado;NAO INFORMADO;0,502548397190995
NO_CID_CAUSAS_ASSOCIADAS;Asma predominantemente alergica;FALTANTE;0,5
NO_CID_CAUSAS_ASSOCIADAS;Algumas complicacoes atuais subsequentes ao infarto agudo do miocardio;NAO INFORMADO;0,498679357882048
NO_CID_CAUSAS_ASSOCIADAS;Contato com objeto cortante ou penetrante, intencao nao determinada - residencia;FALTANTE;0,49854669262625
NO_CID_CAUSAS_ASSOCIADAS;Anemia por deficiencia de ferro;SEM DEFINICAO;0,490506911350497
NO_CID_CAUSAS_ASSOCIADAS;Demencia na doenca de Alzheimer de inicio tardio;SEM DEFINICAO;0,48843366809377
NO_CID_CAUSAS_ASSOCIADAS;Demencia na doenca de Alzheimer de inicio precoce;SEM DEFINICAO;0,48843366809377
NO_CID_CAUSAS_ASSOCIADAS;Doenca de alzheimer de inicio tardio;SEM DEFINICAO;0,48843366809377
NO_CID_CAUSAS_ASSOCIADAS;Doenca pulmonar obstrutiva cronica com infeccao respiratoria aguda do trato respiratorio inferior;NAO INFORMADO;0,486882027240204
NO_CID_CAUSAS_ASSOCIADAS;Tuberculose das vias respiratorias, sem confirmacao bacteriologica ou histologica;SEM INFORMACAO;0,486460636358499
NO_CID_CAUSAS_ASSOCIADAS;Doenca diverticular do intestino grosso sem perfuracao ou abscesso;SEM INFORMACAO;0,479584548080217
NO_CID_CAUSAS_ASSOCIADAS;Outras doencas pulmonares obstrutivas cronicas;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia respiratoria cronica;SEM DEFINICAO;0,471571372039966
NO_CID_CAUSAS_ASSOCIADAS;Transtorno delirante;FALTANTE;0,471404520791032
NO_CID_CAUSAS_ASSOCIADAS;Presenca de implantes articulares ortopedicos;FALTANTE;0,471404520791032
NO_CID_CAUSAS_ASSOCIADAS;Transtorno nao especificado de disco intervertebral;NAO INFORMADO;0,471197788435272
NO_CID_CAUSAS_ASSOCIADAS;Reacao anormal em paciente ou complicacao tardia, causadas por cateterismo urinario, sem mencao de a;SEM INFORMACAO;0,471069734952808
NO_CID_CAUSAS_ASSOCIADAS;Deformidade adquirida do sistema osteomuscular nao especificada;NAO INFORMADO;0,468816259327935
NO_CID_CAUSAS_ASSOCIADAS;Ulcera dos membros inferiores nao classificada em outra parte;NAO INFORMADO;0,468816259327935
NO_CID_CAUSAS_ASSOCIADAS;Anormalidades da respiracao;SEM INFORMACAO;0,464392667581764
NO_CID_CAUSAS_ASSOCIADAS;Diarreia e gastroenterite de origem infecciosa presumivel;SEM INFORMACAO;0,451259217165636
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia hepatica, sem outras especificacoes;SEM DEFINICAO;0,450732992552723
NO_CID_CAUSAS_ASSOCIADAS;Tuberculose pulmonar, com confirmacao histologica;SEM INFORMACAO;0,450567286249043
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia venosa (cronica) (periferica);SEM DEFINICAO;0,447371884493081
NO_CID_CAUSAS_ASSOCIADAS;Doenca isquemica cronica do coracao;SEM DEFINICAO;0,445840086410273
NO_CID_CAUSAS_ASSOCIADAS;Deiscencia de ferida cirurgica nao classificada em outra parte;SEM DEFINICAO;0,445840086410273
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica de um outro dedo apenas (completa) (parcial);SEM DEFINICAO;0,445840086410273
NO_CID_CAUSAS_ASSOCIADAS;Entorse e distensao envolvendo ligamento cruzado (anterior) (posterior) do joelho;FALTANTE;0,441445413879815
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna da prostata;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Outras neoplasias malignas da pele;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna do reto;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Anorexia;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna da mama;IGNORADO;0,441322036778772
NO_CID_CAUSAS_ASSOCIADAS;Reacao anormal em paciente ou complicacao tardia, causadas por amputacao de membro(s), sem mencao de;SEM INFORMACAO;0,44114089265301
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental moderado - comprometimento significativo do comportamento, requerendo vigilancia ou t;DESCONSIDERADO;0,437694981671005
NO_CID_CAUSAS_ASSOCIADAS;Pessoa traumatizada em outros acidentes de transporte especificados (com colisao) (sem colisao) envo;SEM DEFINICAO;0,436826798406679
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental grave - mencao de ausencia de ou de comprometimento minimo do comportamento;SEM DEFINICAO;0,436672893704965
NO_CID_CAUSAS_ASSOCIADAS;Infeccao pos-traumatica de ferimento nao classificada em outra parte;SEM DEFINICAO;0,423648820185298
NO_CID_CAUSAS_ASSOCIADAS;Transtorno nao especificado do desenvolvimento das habilidades escolares;DESCONHECIDO;0,422698015904069
NO_CID_CAUSAS_ASSOCIADAS;Hemorragia gastrointestinal, sem outra especificacao;SEM DEFINICAO;0,422562632918856
NO_CID_CAUSAS_ASSOCIADAS;Infeccao nao especificada devida ao virus do herpes;NAO INFORMADO;0,420684490686547
NO_CID_CAUSAS_ASSOCIADAS;Ulcera cronica da pele, nao classificada em outra parte;SEM DEFINICAO;0,419476985084896
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica de dois ou mais artelhos;SEM DEFINICAO;0,416750737206727
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica de outras partes do pe;SEM DEFINICAO;0,416750737206727
NO_CID_CAUSAS_ASSOCIADAS;Tuberculose pulmonar, com confirmacao por meio nao especificado;NAO INFORMADO;0,412211101210202
NO_CID_CAUSAS_ASSOCIADAS;Outras afeccoes infiltrativas da pele e do tecido subcutaneo;DESCONHECIDO;0,408894873432525
NO_CID_CAUSAS_ASSOCIADAS;Parestesias cutaneas;FALTANTE;0,408248290463863
NO_CID_CAUSAS_ASSOCIADAS;Hidrocefalia;FALTANTE;0,408248290463863
NO_CID_CAUSAS_ASSOCIADAS;Convalescenca apos cirurgia;DESCONHECIDO;0,408096539973688
NO_CID_CAUSAS_ASSOCIADAS;Outras escolioses secundarias;DESCONHECIDO;0,408096539973688
NO_CID_CAUSAS_ASSOCIADAS;Transtorno neurovegetativo somatoforme;NAO INFORMADO;0,404932799627394
NO_CID_CAUSAS_ASSOCIADAS;Outras espondilopatias inflamatorias;NAO INFORMADO;0,404932799627394
NO_CID_CAUSAS_ASSOCIADAS;Ferimentos envolvendo multiplas regioes do(s) membro(s) inferior(es);NAO INFORMADO;0,404932799627394
NO_CID_CAUSAS_ASSOCIADAS;Varizes dos membros inferiores;NAO INFORMADO;0,404932799627394
NO_CID_CAUSAS_ASSOCIADAS;Disfuncoes neuromusculares da bexiga nao classificados em outra parte;NAO INFORMADO;0,403645525963807
NO_CID_CAUSAS_ASSOCIADAS;Infeccao de coto da amputacao;SEM INFORMACAO;0,39923950684416
NO_CID_CAUSAS_ASSOCIADAS;Neoplasias malignas de localizacoes multiplas independentes (primarias);INDEFINIDO;0,396596134459307
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos nao-infecciosos dos vasos linfaticos e dos ganglios linfaticos;NAO INFORMADO;0,390789480200117
NO_CID_CAUSAS_ASSOCIADAS;Traumatismo superficial nao especificado da perna;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Prolapso uterovaginal nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Diabetes mellitus nao especificado;NAO INFORMADO;0,390341672030377
NO_CID_CAUSAS_ASSOCIADAS;Atrofia muscular espinal e sindromes correlatas;INDEFINIDO;0,390229817742851
NO_CID_CAUSAS_ASSOCIADAS;Sindrome da cauda equina;INDEFINIDO;0,390229817742851
NO_CID_CAUSAS_ASSOCIADAS;Queda em ou de escadas de mao;SEM DEFINICAO;0,388393926927498
NO_CID_CAUSAS_ASSOCIADAS;Outras doencas desmielinizantes do sistema nervoso central;FALTANTE;0,388071517766425
NO_CID_CAUSAS_ASSOCIADAS;Ceratose adquirida [ceratodermia] palmar e plantar;DESCONSIDERADO;0,387532993966134
NO_CID_CAUSAS_ASSOCIADAS;Leucemia mieloide cronica;SEM DEFINICAO;0,385036412934029
NO_CID_CAUSAS_ASSOCIADAS;Sindrome de imobilidade (paraplegica);SEM DEFINICAO;0,385036412934029
NO_CID_CAUSAS_ASSOCIADAS;Outros defeitos da coagulacao;SEM DEFINICAO;0,384605285542743
NO_CID_CAUSAS_ASSOCIADAS;Hipertensao secundaria, nao especificada;NAO INFORMADO;0,384397832066571
NO_CID_CAUSAS_ASSOCIADAS;Diabetes Mellitus nao especificado - sem complicacoes;SEM DEFINICAO;0,384147782974317
NO_CID_CAUSAS_ASSOCIADAS;Infeccao do trato urinario de localizacao nao especificada;NAO INFORMADO;0,381235614766129
NO_CID_CAUSAS_ASSOCIADAS;Desnutricao proteico-calorica de graus moderado e leve;SEM DEFINICAO;0,381018395189219
NO_CID_CAUSAS_ASSOCIADAS;Transtornos mentais e comportamentais devidos ao uso de alcool - sindrome de abstinencia com deliriu;SEM DEFINICAO;0,375510370502024
NO_CID_CAUSAS_ASSOCIADAS;Fratura da extremidade distal do radio;IGNORADO;0,372747618318628
NO_CID_CAUSAS_ASSOCIADAS;Tuberculose respiratoria, com confirmacao bacteriologica e histologica;SEM INFORMACAO;0,369293983003761
NO_CID_CAUSAS_ASSOCIADAS;Valor elevado da pressao arterial sem o diagnostico de hipertensao;SEM DEFINICAO;0,367525152346131
NO_CID_CAUSAS_ASSOCIADAS;Disfuncao neuromuscular nao especificada da bexiga;NAO INFORMADO;0,366191025948531
NO_CID_CAUSAS_ASSOCIADAS;Doenca pelo HIV resultando em doenca infecciosa ou parasitaria nao especificada;NAO INFORMADO;0,364812458567365
NO_CID_CAUSAS_ASSOCIADAS;Enfisema nao especificado;NAO INFORMADO;0,362210826323
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica da perna ao nivel nao especificado;NAO INFORMADO;0,362073027562313
NO_CID_CAUSAS_ASSOCIADAS;Desnutricao proteico-calorica moderada;DESCONSIDERADO;0,358648979801869
NO_CID_CAUSAS_ASSOCIADAS;Diabetes Mellitus insulino-dependente - sem complicacoes;SEM DEFINICAO;0,356919993110979
NO_CID_CAUSAS_ASSOCIADAS;Desnutricao proteico-calorica leve;SEM DEFINICAO;0,356900082185065
NO_CID_CAUSAS_ASSOCIADAS;Outras formas de hidrocefalia;NAO INFORMADO;0,356567358561818
NO_CID_CAUSAS_ASSOCIADAS;Demencia na doenca de Alzheimer, forma atipica ou mista;NAO INFORMADO;0,356567358561818
NO_CID_CAUSAS_ASSOCIADAS;Transtornos especificos misto do desenvolvimento;DESCONHECIDO;0,355374572517373
NO_CID_CAUSAS_ASSOCIADAS;Bexiga neuropatica nao-inibida nao classificada em outra parte;SEM DEFINICAO;0,353867435410484
NO_CID_CAUSAS_ASSOCIADAS;Fratura de outras partes da coluna lombossacra e da pelve e de partes nao especificadas;SEM DEFINICAO;0,353678529029975
NO_CID_CAUSAS_ASSOCIADAS;Ferimentos de outras partes e das nao especificadas da cintura pelvica;SEM DEFINICAO;0,353678529029975
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia renal cronica nao especificada;SEM DEFINICAO;0,353678529029975
NO_CID_CAUSAS_ASSOCIADAS;Doenca pulmonar obstrutiva cronica nao especificada;SEM DEFINICAO;0,353678529029975
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de traumatismo intracraniano;NAO INFORMADO;0,352619555596149
NO_CID_CAUSAS_ASSOCIADAS;Outras gastroenterites e colites nao-infecciosas;NAO INFORMADO;0,352619555596149
NO_CID_CAUSAS_ASSOCIADAS;Transtorno mental organico ou sintomatico nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Neoplasia maligna do figado, nao especificada;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo nao especificado;NAO INFORMADO;0,352505250028533
NO_CID_CAUSAS_ASSOCIADAS;Transtornos das raizes lombossacras nao classificadas em outra parte;NAO INFORMADO;0,351847301392885
NO_CID_CAUSAS_ASSOCIADAS;Perda e atrofia muscular nao classificadas em outra parte;NAO INFORMADO;0,351847301392885
NO_CID_CAUSAS_ASSOCIADAS;Dificuldade para andar nao classificada em outra parte;NAO INFORMADO;0,351847301392885
NO_CID_CAUSAS_ASSOCIADAS;Doenca pelo virus da imunodeficiencia humana [HIV] nao especificada;SEM DEFINICAO;0,347366440098247
NO_CID_CAUSAS_ASSOCIADAS;Diabetes Mellitus nao-insulino-dependente - sem complicacoes;SEM DEFINICAO;0,347366440098247
NO_CID_CAUSAS_ASSOCIADAS;Deplecao de volume;SEM DEFINICAO;0,346840763234805
NO_CID_CAUSAS_ASSOCIADAS;Outras deformidades (adquiridas) do(s) dedo(s) dos pes;SEM DEFINICAO;0,345609825083323
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de tuberculose das vias respiratorias e de orgaos nao especificados;SEM DEFINICAO;0,34472400021009
NO_CID_CAUSAS_ASSOCIADAS;Contato com outros artropodes venenosos - local nao especificado;DESCONHECIDO;0,342861805362495
NO_CID_CAUSAS_ASSOCIADAS;Hemiplegia flacida;DESCONHECIDO;0,341655684909167
NO_CID_CAUSAS_ASSOCIADAS;Tetraplegia flacida;DESCONHECIDO;0,341655684909167
NO_CID_CAUSAS_ASSOCIADAS;Paraplegia flacida;DESCONHECIDO;0,341655684909167
NO_CID_CAUSAS_ASSOCIADAS;Outras afeccoes da pele e do tecido subcutaneo nao classificadas em outra parte;DESCONHECIDO;0,340172479250759
NO_CID_CAUSAS_ASSOCIADAS;Paralisia cerebral nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Pneumonia bacteriana nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Septicemia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Tetraplegia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Distensao muscular;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Pneumonia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Demencia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Esquizofrenia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Ataxia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia respiratoria nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Broncopneumonia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Fratura do femur, parte nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Anemia nutricional nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Anemia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Asma nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Hemiplegia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Demencia vascular nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Hipertensao secundaria a afeccoes endocrinas;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Cistite, nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Ictericia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Paraplegia nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia renal nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Artrose nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia respiratoria nao classificada de outra parte;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Hipertensao essencial (primaria);NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Osteoporose nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Fratura do ilio;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Espinha bifida nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Pneumonia por microorganismo nao especificada;NAO INFORMADO;0,339007022720172
NO_CID_CAUSAS_ASSOCIADAS;Luxacao da articulacao do quadril;SEM INFORMACAO;0,338893613611139
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de traumatismo de medula espinhal;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Outras doencas vasculares perifericas;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de fratura de coluna vertebral;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Polineuropatia diabetica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Paralisia cerebral diplegica espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Miocardiopatia isquemica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Osteoporose com fratura patologica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Osteoporose pos-menopausica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Varizes de outras localizacoes;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de traumatismo da cabeca;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Ferimento de outras partes do pe;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Hernia umbilical;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Apneia de sono;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Episodios depressivos;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de doencas cerebrovasculares;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de fratura do femur;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Doenca de Parkinson;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Megaesofago na doenca de Chagas;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Paraplegia espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de hanseniase [lepra];SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Outras sindromes de algias cefalicas;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Pericardite aguda;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Doenca de Alzheimer;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Demencia na doenca de Alzheimer;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Paralisia cerebral quadriplagica espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Dor abdominal e pelvica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Fraturas de outras partes do femur;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Cervicalgia;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Episodio depressivo leve;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Hemiplegia espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Celulite de outras partes do(s) membro(s);SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Tetraplegia espastica;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Fratura de outras partes da perna;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Doenca de Huntington;SEM DEFINICAO;0,333451314982904
NO_CID_CAUSAS_ASSOCIADAS;Insuficiencia cardiaca;SEM INFORMACAO;0,325810957293508
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica da articulacao do ombro;SEM INFORMACAO;0,324283607057747
NO_CID_CAUSAS_ASSOCIADAS;Tumefacao, massa ou tumoracao localizadas da cabeca;SEM INFORMACAO;0,324283607057747
NO_CID_CAUSAS_ASSOCIADAS;Traumatismo de nervo do torax nao especificado;NAO INFORMADO;0,323894847399071
NO_CID_CAUSAS_ASSOCIADAS;Diabetes Mellitus nao especificado - com complicacoes nao especificadas;NAO INFORMADO;0,32382508107649
NO_CID_CAUSAS_ASSOCIADAS;Amputacao traumatica de localizacao entre o ombro e o cotovelo;SEM DEFINICAO;0,318716355538536
NO_CID_CAUSAS_ASSOCIADAS;Agressao por meio de disparo de arma de fogo de mao;SEM DEFINICAO;0,316914240337609
NO_CID_CAUSAS_ASSOCIADAS;Obesidade;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Piodermite;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros sintomas e sinais gerais;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outros transtornos ansiosos;DESCONSIDERADO;0,316419364570033
NO_CID_CAUSAS_ASSOCIADAS;Outras incontinencias urinarias especificadas;DESCONHECIDO;0,316227766016838
NO_CID_CAUSAS_ASSOCIADAS;Incontinencia urinaria nao especificada;NAO INFORMADO;0,312300475241135
NO_CID_CAUSAS_ASSOCIADAS;Osteocondrose juvenil nao especificada do quadril e da pelve;NAO INFORMADO;0,312300475241135
NO_CID_CAUSAS_ASSOCIADAS;Outras convulsoes e as nao especificadas;NAO INFORMADO;0,312300475241135
NO_CID_CAUSAS_ASSOCIADAS;Outro retardo mental - comprometimento significativo do comportamento, requerendo vigilancia ou trat;IGNORADO;0,312061804893329
NO_CID_CAUSAS_ASSOCIADAS;Retardo mental profundo - comprometimento significativo do comportamento, requerendo vigilancia ou t;IGNORADO;0,312061804893329
NO_CID_CAUSAS_ASSOCIADAS;Dermatite atopica, nao especificada;NAO INFORMADO;0,311620093740998
NO_CID_CAUSAS_ASSOCIADAS;Varizes dos membros inferiores com ulcera;NAO INFORMADO;0,310487778243971
NO_CID_CAUSAS_ASSOCIADAS;Sequelas de infarto cerebral;NAO INFORMADO;0,310487778243971
NO_CID_CAUSAS_ASSOCIADAS;Osteoporose de desuso;SEM DEFINICAO;0,3071824391818
NO_CID_CAUSAS_ASSOCIADAS;Desnutricao proteico-calorica nao especificada;SEM DEFINICAO;0,305510059765532
NO_CID_CAUSAS_ASSOCIADAS;Desnutricao proteico-calorica grave nao especificada;SEM DEFINICAO;0,305510059765532
NO_CID_CAUSAS_ASSOCIADAS;Doenca renal em estadio final;SEM DEFINICAO;0,30539944898732
NO_CID_CAUSAS_ASSOCIADAS;Obesidade nao especificada;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Doenca de alzheimer nao especificada;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Artrite reumatoide nao especificada;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Encefalopatia nao especificada;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Demencia nao especificada na doenca de Alzheimer;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Meningite devida a outras causas e a causas nao especificadas;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Traumatismo superficial de parte nao especificada do abdome, do dorso e da pelve;NAO INFORMADO;0,303217099060848
NO_CID_CAUSAS_ASSOCIADAS;Artrogripose congenita multipla;REJEITADO;0,301489283493019
